estado,campo,sku_origen,referencia_original,sku_destino_esperado,sku_destino_resuelto,product_id,equivalent_product_id
"VALID","sim_sp","AP.14MM45-D","S2308APM","SP.S2308APM","SP.S2308APM","530962c8-9a0c-4b01-8939-ed44f4c6fb46","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.14MM45-D","S2308BH","SP.S2308BH","SP.S2308BH","530962c8-9a0c-4b01-8939-ed44f4c6fb46","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.14MM45-D","S2308BHM","SP.S2308BHM","SP.S2308BHM","530962c8-9a0c-4b01-8939-ed44f4c6fb46","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.14MM45-D","S2308H","SP.S2308H","SP.S2308H","530962c8-9a0c-4b01-8939-ed44f4c6fb46","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.14MM45-D","S2308HM","SP.S2308HM","SP.S2308HM","530962c8-9a0c-4b01-8939-ed44f4c6fb46","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.14MM45-D","S2309APM","SP.S2309APM","SP.S2309APM","530962c8-9a0c-4b01-8939-ed44f4c6fb46","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.14MM55","S2308HL","SP.S2308HL","SP.S2308HL","cff93622-456b-4035-8846-8b314c5f27a8","6586d0de-5f6b-410a-99b3-158c484ba18b"
"VALID","sim_sp","AP.14MM55","S2308HLAPM","SP.S2308HLAPM","SP.S2308HLAPM","cff93622-456b-4035-8846-8b314c5f27a8","4ba7eaf6-cfef-4619-8e7a-10b800510c70"
"VALID","sim_sp","AP.14MM55","S2308HLM","SP.S2308HLM","SP.S2308HLM","cff93622-456b-4035-8846-8b314c5f27a8","4af52fa2-8eb3-4246-a08e-11e2323167c7"
"VALID","sim_sp","AP.14MM55","S2309HL","SP.S2309HL","SP.S2309HL","cff93622-456b-4035-8846-8b314c5f27a8","6946259b-8b6f-44ba-b79d-8b30be2a0401"
"VALID","sim_sp","AP.14MM55","S2309HLAPM","SP.S2309HLAPM","SP.S2309HLAPM","cff93622-456b-4035-8846-8b314c5f27a8","5f27fae0-4635-4107-a367-b0e24f907769"
"VALID","sim_sp","AP.14MM55","S2309HLM","SP.S2309HLM","SP.S2309HLM","cff93622-456b-4035-8846-8b314c5f27a8","157f5aa7-31ea-4c5f-8eb5-7701fdffbe00"
"VALID","sim_sp","AP.14MM55-D","S2308HL","SP.S2308HL","SP.S2308HL","f2eb0408-b334-4ed0-bb37-6d0e6568dd8a","6586d0de-5f6b-410a-99b3-158c484ba18b"
"VALID","sim_sp","AP.14MM55-D","S2308HLAPM","SP.S2308HLAPM","SP.S2308HLAPM","f2eb0408-b334-4ed0-bb37-6d0e6568dd8a","4ba7eaf6-cfef-4619-8e7a-10b800510c70"
"VALID","sim_sp","AP.14MM55-D","S2308HLM","SP.S2308HLM","SP.S2308HLM","f2eb0408-b334-4ed0-bb37-6d0e6568dd8a","4af52fa2-8eb3-4246-a08e-11e2323167c7"
"VALID","sim_sp","AP.14MM55-D","S2309HL","SP.S2309HL","SP.S2309HL","f2eb0408-b334-4ed0-bb37-6d0e6568dd8a","6946259b-8b6f-44ba-b79d-8b30be2a0401"
"VALID","sim_sp","AP.14MM55-D","S2309HLAPM","SP.S2309HLAPM","SP.S2309HLAPM","f2eb0408-b334-4ed0-bb37-6d0e6568dd8a","5f27fae0-4635-4107-a367-b0e24f907769"
"VALID","sim_sp","AP.14MM55-D","S2309HLM","SP.S2309HLM","SP.S2309HLM","f2eb0408-b334-4ed0-bb37-6d0e6568dd8a","157f5aa7-31ea-4c5f-8eb5-7701fdffbe00"
"VALID","sim_sp","AP.15MM03","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","1c47b455-06f0-496f-bccc-ee79e2f619ce","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.15MM03","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","1c47b455-06f0-496f-bccc-ee79e2f619ce","255714b0-8401-4045-837b-919820e02950"
"AMBIGUOUS_TARGET","sim_sp","AP.15MM11","R23-1/2APM","SP.R23-1/2APM","","",""
"VALID","sim_sp","AP.15MM11","R23-1/4APM","SP.R23-1/4APM","SP.R23-1/4APM","22db217a-d135-4106-88fb-8780c9c5354b","e9f21142-35e8-4198-81fb-837516c9037c"
"VALID","sim_sp","AP.15MM11","R23-3/8APM","SP.R23-3/8APM","SP.R23-3/8APM","22db217a-d135-4106-88fb-8780c9c5354b","0879ab45-ad8f-4eb5-b6b3-9d1f616407d3"
"VALID","sim_sp","AP.15MM11","R23-5/16APM","SP.R23-5/16APM","SP.R23-5/16APM","22db217a-d135-4106-88fb-8780c9c5354b","ddb33e0c-891b-462f-8546-70655a3d8c19"
"VALID","sim_sp","AP.15MM11","R2304APM","SP.R2304APM","SP.R2304APM","22db217a-d135-4106-88fb-8780c9c5354b","b02e3bc0-0288-4877-bde3-1475fb4bfa96"
"VALID","sim_sp","AP.15MM11","R2304H","SP.R2304H","SP.R2304H","22db217a-d135-4106-88fb-8780c9c5354b","6a6182fa-95d8-46fa-a7e4-e3fadd6b1115"
"VALID","sim_sp","AP.15MM13","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","74cf8deb-3960-4829-9629-6c5558f5ad16","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.15MM13","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","74cf8deb-3960-4829-9629-6c5558f5ad16","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.15MM13-D","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","2ab9984f-26fc-410f-8904-e71a2ac6cdda","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.15MM13-D","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","2ab9984f-26fc-410f-8904-e71a2ac6cdda","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.15MM15","S2308APM","SP.S2308APM","SP.S2308APM","2bb446af-444a-4164-86ed-972b6e0e67e1","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.15MM15","S2308BH","SP.S2308BH","SP.S2308BH","2bb446af-444a-4164-86ed-972b6e0e67e1","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.15MM15","S2308BHM","SP.S2308BHM","SP.S2308BHM","2bb446af-444a-4164-86ed-972b6e0e67e1","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.15MM15","S2308H","SP.S2308H","SP.S2308H","2bb446af-444a-4164-86ed-972b6e0e67e1","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.15MM15","S2308HM","SP.S2308HM","SP.S2308HM","2bb446af-444a-4164-86ed-972b6e0e67e1","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.15MM15","S2309APM","SP.S2309APM","SP.S2309APM","2bb446af-444a-4164-86ed-972b6e0e67e1","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.15MM15-D","S2308APM","SP.S2308APM","SP.S2308APM","af14f42f-5904-4dfb-9491-5f421481cdfb","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.15MM15-D","S2308BH","SP.S2308BH","SP.S2308BH","af14f42f-5904-4dfb-9491-5f421481cdfb","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.15MM15-D","S2308BHM","SP.S2308BHM","SP.S2308BHM","af14f42f-5904-4dfb-9491-5f421481cdfb","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.15MM15-D","S2308H","SP.S2308H","SP.S2308H","af14f42f-5904-4dfb-9491-5f421481cdfb","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.15MM15-D","S2308HM","SP.S2308HM","SP.S2308HM","af14f42f-5904-4dfb-9491-5f421481cdfb","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.15MM15-D","S2309APM","SP.S2309APM","SP.S2309APM","af14f42f-5904-4dfb-9491-5f421481cdfb","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.15MM21","R2314HL","SP.R2314HL","SP.R2314HL","a5f095a0-1536-4f6c-8d16-1e73584c3752","4a25c576-fb0b-4ee6-a089-ce1bc266ea3f"
"VALID","sim_sp","AP.15MM21","R2315HL","SP.R2315HL","SP.R2315HL","a5f095a0-1536-4f6c-8d16-1e73584c3752","1a009c43-f744-4e14-8173-4dd0b3984560"
"VALID","sim_sp","AP.15MM21","R2305.5HL","SP.R2305.5HL","SP.R2305.5HL","a5f095a0-1536-4f6c-8d16-1e73584c3752","c87092a6-b7da-4215-bf4e-3730533c34a5"
"VALID","sim_sp","AP.15MM21","R2305.5HLAPM","SP.R2305.5HLAPM","SP.R2305.5HLAPM","a5f095a0-1536-4f6c-8d16-1e73584c3752","79067f5d-08ac-4a2d-a245-60edbaf1f93d"
"VALID","sim_sp","AP.15MM21","R2305HL","SP.R2305HL","SP.R2305HL","a5f095a0-1536-4f6c-8d16-1e73584c3752","c9950370-e2d8-4031-8305-07ca235fc461"
"VALID","sim_sp","AP.15MM21","R2305HLAPM","SP.R2305HLAPM","SP.R2305HLAPM","a5f095a0-1536-4f6c-8d16-1e73584c3752","124095d1-de46-40fe-a968-1e16a30d912a"
"VALID","sim_sp","AP.15MM23","J100VM","SP.J100VM","SP.J100VM","ac065d2a-e5a6-4b20-83a3-3284dfdc4610","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.15MM23-D","J100VM","SP.J100VM","SP.J100VM","b46c6298-9e01-4e2c-853d-3c80fe4aeca2","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.15MM25","SIM2325H","SP.SIM2325H","SP.SIM2325H","e9bc8b30-56c5-43de-aa94-b7608a27ffc1","b0bfd494-7cde-4d81-a9e8-6e8852f7dc45"
"VALID","sim_sp","AP.15MM25","SIM2326H","SP.SIM2326H","SP.SIM2326H","e9bc8b30-56c5-43de-aa94-b7608a27ffc1","d3189b27-ee71-4128-8568-92a9da39493b"
"VALID","sim_sp","AP.15MM25","SIM2327H","SP.SIM2327H","SP.SIM2327H","e9bc8b30-56c5-43de-aa94-b7608a27ffc1","63467992-1903-4dfd-975a-d0ac4a74e276"
"VALID","sim_sp","AP.15MM25","SIM2328H","SP.SIM2328H","SP.SIM2328H","e9bc8b30-56c5-43de-aa94-b7608a27ffc1","b22604fe-71ea-47ff-ba67-966246c1fd6b"
"VALID","sim_sp","AP.15MM25","SIM2329H","SP.SIM2329H","SP.SIM2329H","e9bc8b30-56c5-43de-aa94-b7608a27ffc1","641e261a-b2fd-464d-a5bb-e00eaf6999ee"
"VALID","sim_sp","AP.15MM25","SIM2330H","SP.SIM2330H","SP.SIM2330H","e9bc8b30-56c5-43de-aa94-b7608a27ffc1","27e69785-22e3-4d77-bd54-bd2e377a939d"
"VALID","sim_sp","AP.15MM25-D","SIM2325H","SP.SIM2325H","SP.SIM2325H","2fadd1dc-684f-4fc6-b74b-0a0ee8f5c92b","b0bfd494-7cde-4d81-a9e8-6e8852f7dc45"
"VALID","sim_sp","AP.15MM25-D","SIM2326H","SP.SIM2326H","SP.SIM2326H","2fadd1dc-684f-4fc6-b74b-0a0ee8f5c92b","d3189b27-ee71-4128-8568-92a9da39493b"
"VALID","sim_sp","AP.15MM25-D","SIM2327H","SP.SIM2327H","SP.SIM2327H","2fadd1dc-684f-4fc6-b74b-0a0ee8f5c92b","63467992-1903-4dfd-975a-d0ac4a74e276"
"VALID","sim_sp","AP.15MM25-D","SIM2328H","SP.SIM2328H","SP.SIM2328H","2fadd1dc-684f-4fc6-b74b-0a0ee8f5c92b","b22604fe-71ea-47ff-ba67-966246c1fd6b"
"VALID","sim_sp","AP.15MM25-D","SIM2329H","SP.SIM2329H","SP.SIM2329H","2fadd1dc-684f-4fc6-b74b-0a0ee8f5c92b","641e261a-b2fd-464d-a5bb-e00eaf6999ee"
"VALID","sim_sp","AP.15MM25-D","SIM2330H","SP.SIM2330H","SP.SIM2330H","2fadd1dc-684f-4fc6-b74b-0a0ee8f5c92b","27e69785-22e3-4d77-bd54-bd2e377a939d"
"VALID","sim_sp","AP.15MM33","J2307HXL","SP.J2307HXL","SP.J2307HXL","5c5e705a-3302-4f87-a79f-ae5e8ec0acc3","357f2363-0c81-4abb-853d-3f50500d29dc"
"VALID","sim_sp","AP.15MM33","J2307HXLAPM","SP.J2307HXLAPM","SP.J2307HXLAPM","5c5e705a-3302-4f87-a79f-ae5e8ec0acc3","ebecb43c-8e9e-4997-8bee-d9aaac7bf70d"
"VALID","sim_sp","AP.15MM33","J2307HXLM","SP.J2307HXLM","SP.J2307HXLM","5c5e705a-3302-4f87-a79f-ae5e8ec0acc3","b2795d34-1608-4f3d-85f5-d94766dcbd85"
"VALID","sim_sp","AP.15MM33","J2308HXL","SP.J2308HXL","SP.J2308HXL","5c5e705a-3302-4f87-a79f-ae5e8ec0acc3","a28eb44c-d50c-4aed-8031-e03f6d275e53"
"VALID","sim_sp","AP.15MM33","J2308HXLAPM","SP.J2308HXLAPM","SP.J2308HXLAPM","5c5e705a-3302-4f87-a79f-ae5e8ec0acc3","bd4557ac-8805-4830-b778-c17a85500cd7"
"VALID","sim_sp","AP.15MM33","J2308HXLM","SP.J2308HXLM","SP.J2308HXLM","5c5e705a-3302-4f87-a79f-ae5e8ec0acc3","be3fd777-b429-4058-8ed0-387565b41f38"
"VALID","sim_sp","AP.15MM33-D","J2307HXL","SP.J2307HXL","SP.J2307HXL","c5f7eb08-ec36-4201-9873-9c3faf4b52e6","357f2363-0c81-4abb-853d-3f50500d29dc"
"VALID","sim_sp","AP.15MM33-D","J2307HXLAPM","SP.J2307HXLAPM","SP.J2307HXLAPM","c5f7eb08-ec36-4201-9873-9c3faf4b52e6","ebecb43c-8e9e-4997-8bee-d9aaac7bf70d"
"VALID","sim_sp","AP.15MM33-D","J2307HXLM","SP.J2307HXLM","SP.J2307HXLM","c5f7eb08-ec36-4201-9873-9c3faf4b52e6","b2795d34-1608-4f3d-85f5-d94766dcbd85"
"VALID","sim_sp","AP.15MM33-D","J2308HXL","SP.J2308HXL","SP.J2308HXL","c5f7eb08-ec36-4201-9873-9c3faf4b52e6","a28eb44c-d50c-4aed-8031-e03f6d275e53"
"VALID","sim_sp","AP.15MM33-D","J2308HXLAPM","SP.J2308HXLAPM","SP.J2308HXLAPM","c5f7eb08-ec36-4201-9873-9c3faf4b52e6","bd4557ac-8805-4830-b778-c17a85500cd7"
"VALID","sim_sp","AP.15MM33-D","J2308HXLM","SP.J2308HXLM","SP.J2308HXLM","c5f7eb08-ec36-4201-9873-9c3faf4b52e6","be3fd777-b429-4058-8ed0-387565b41f38"
"VALID","sim_sp","AP.15MM35","S2308HL","SP.S2308HL","SP.S2308HL","e3a5ea6e-5471-458b-a652-16c916aaebeb","6586d0de-5f6b-410a-99b3-158c484ba18b"
"VALID","sim_sp","AP.15MM35","S2308HLAPM","SP.S2308HLAPM","SP.S2308HLAPM","e3a5ea6e-5471-458b-a652-16c916aaebeb","4ba7eaf6-cfef-4619-8e7a-10b800510c70"
"VALID","sim_sp","AP.15MM35","S2308HLM","SP.S2308HLM","SP.S2308HLM","e3a5ea6e-5471-458b-a652-16c916aaebeb","4af52fa2-8eb3-4246-a08e-11e2323167c7"
"VALID","sim_sp","AP.15MM35","S2309HL","SP.S2309HL","SP.S2309HL","e3a5ea6e-5471-458b-a652-16c916aaebeb","6946259b-8b6f-44ba-b79d-8b30be2a0401"
"VALID","sim_sp","AP.15MM35","S2309HLAPM","SP.S2309HLAPM","SP.S2309HLAPM","e3a5ea6e-5471-458b-a652-16c916aaebeb","5f27fae0-4635-4107-a367-b0e24f907769"
"VALID","sim_sp","AP.15MM35","S2309HLM","SP.S2309HLM","SP.S2309HLM","e3a5ea6e-5471-458b-a652-16c916aaebeb","157f5aa7-31ea-4c5f-8eb5-7701fdffbe00"
"VALID","sim_sp","AP.15MM43","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","0fa7fd77-1a92-4f53-ab03-e097189ece34","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.15MM43","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","0fa7fd77-1a92-4f53-ab03-e097189ece34","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.15MM45-D","S2308APM","SP.S2308APM","SP.S2308APM","2b7d4c39-e46e-4bf3-80b3-726b4e56e3e4","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.15MM45-D","S2308BH","SP.S2308BH","SP.S2308BH","2b7d4c39-e46e-4bf3-80b3-726b4e56e3e4","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.15MM45-D","S2308BHM","SP.S2308BHM","SP.S2308BHM","2b7d4c39-e46e-4bf3-80b3-726b4e56e3e4","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.15MM45-D","S2308H","SP.S2308H","SP.S2308H","2b7d4c39-e46e-4bf3-80b3-726b4e56e3e4","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.15MM45-D","S2308HM","SP.S2308HM","SP.S2308HM","2b7d4c39-e46e-4bf3-80b3-726b4e56e3e4","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.15MM45-D","S2309APM","SP.S2309APM","SP.S2309APM","2b7d4c39-e46e-4bf3-80b3-726b4e56e3e4","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.15MM55","S2308HL","SP.S2308HL","SP.S2308HL","36be749f-74a6-47bc-a0ae-6034e85c07a7","6586d0de-5f6b-410a-99b3-158c484ba18b"
"VALID","sim_sp","AP.15MM55","S2308HLAPM","SP.S2308HLAPM","SP.S2308HLAPM","36be749f-74a6-47bc-a0ae-6034e85c07a7","4ba7eaf6-cfef-4619-8e7a-10b800510c70"
"VALID","sim_sp","AP.15MM55","S2308HLM","SP.S2308HLM","SP.S2308HLM","36be749f-74a6-47bc-a0ae-6034e85c07a7","4af52fa2-8eb3-4246-a08e-11e2323167c7"
"VALID","sim_sp","AP.15MM55","S2309HL","SP.S2309HL","SP.S2309HL","36be749f-74a6-47bc-a0ae-6034e85c07a7","6946259b-8b6f-44ba-b79d-8b30be2a0401"
"VALID","sim_sp","AP.15MM55","S2309HLAPM","SP.S2309HLAPM","SP.S2309HLAPM","36be749f-74a6-47bc-a0ae-6034e85c07a7","5f27fae0-4635-4107-a367-b0e24f907769"
"VALID","sim_sp","AP.15MM55","S2309HLM","SP.S2309HLM","SP.S2309HLM","36be749f-74a6-47bc-a0ae-6034e85c07a7","157f5aa7-31ea-4c5f-8eb5-7701fdffbe00"
"VALID","sim_sp","AP.15MM55-D","S2308HL","SP.S2308HL","SP.S2308HL","693e52d4-26de-4678-932c-3a3af1232ec7","6586d0de-5f6b-410a-99b3-158c484ba18b"
"VALID","sim_sp","AP.15MM55-D","S2308HLAPM","SP.S2308HLAPM","SP.S2308HLAPM","693e52d4-26de-4678-932c-3a3af1232ec7","4ba7eaf6-cfef-4619-8e7a-10b800510c70"
"VALID","sim_sp","AP.15MM55-D","S2308HLM","SP.S2308HLM","SP.S2308HLM","693e52d4-26de-4678-932c-3a3af1232ec7","4af52fa2-8eb3-4246-a08e-11e2323167c7"
"VALID","sim_sp","AP.15MM55-D","S2309HL","SP.S2309HL","SP.S2309HL","693e52d4-26de-4678-932c-3a3af1232ec7","6946259b-8b6f-44ba-b79d-8b30be2a0401"
"VALID","sim_sp","AP.15MM55-D","S2309HLAPM","SP.S2309HLAPM","SP.S2309HLAPM","693e52d4-26de-4678-932c-3a3af1232ec7","5f27fae0-4635-4107-a367-b0e24f907769"
"VALID","sim_sp","AP.15MM55-D","S2309HLM","SP.S2309HLM","SP.S2309HLM","693e52d4-26de-4678-932c-3a3af1232ec7","157f5aa7-31ea-4c5f-8eb5-7701fdffbe00"
"AMBIGUOUS_TARGET","sim_sp","AP.1608-D","R23-1/2APM","SP.R23-1/2APM","","",""
"VALID","sim_sp","AP.1608-D","R23-1/4APM","SP.R23-1/4APM","SP.R23-1/4APM","52c7a276-716b-4e8b-bbb5-7c70cba5d321","e9f21142-35e8-4198-81fb-837516c9037c"
"VALID","sim_sp","AP.1608-D","R23-3/8APM","SP.R23-3/8APM","SP.R23-3/8APM","52c7a276-716b-4e8b-bbb5-7c70cba5d321","0879ab45-ad8f-4eb5-b6b3-9d1f616407d3"
"VALID","sim_sp","AP.1608-D","R23-5/16APM","SP.R23-5/16APM","SP.R23-5/16APM","52c7a276-716b-4e8b-bbb5-7c70cba5d321","ddb33e0c-891b-462f-8546-70655a3d8c19"
"VALID","sim_sp","AP.1608-D","R2304APM","SP.R2304APM","SP.R2304APM","52c7a276-716b-4e8b-bbb5-7c70cba5d321","b02e3bc0-0288-4877-bde3-1475fb4bfa96"
"VALID","sim_sp","AP.1608-D","R2304H","SP.R2304H","SP.R2304H","52c7a276-716b-4e8b-bbb5-7c70cba5d321","6a6182fa-95d8-46fa-a7e4-e3fadd6b1115"
"VALID","sim_sp","AP.16MM03","J2306HC","SP.J2306HC","SP.J2306HC","64fc3de1-2223-4549-8a66-140df6ed120f","88f213e7-28ae-4292-9ffa-d95d1a2ee6d4"
"VALID","sim_sp","AP.16MM03","J2306HCAPM","SP.J2306HCAPM","SP.J2306HCAPM","64fc3de1-2223-4549-8a66-140df6ed120f","a0f62b83-2d99-42bc-a466-c4bcc4912f3a"
"VALID","sim_sp","AP.16MM03","J2306HCM","SP.J2306HCM","SP.J2306HCM","64fc3de1-2223-4549-8a66-140df6ed120f","173dba95-9c3b-4c06-9c2a-ae0520de7243"
"VALID","sim_sp","AP.16MM03","J2307HC","SP.J2307HC","SP.J2307HC","64fc3de1-2223-4549-8a66-140df6ed120f","32bef79c-a362-4a88-9dfe-630a631d59b5"
"VALID","sim_sp","AP.16MM03","J2307HCAPM","SP.J2307HCAPM","SP.J2307HCAPM","64fc3de1-2223-4549-8a66-140df6ed120f","f2d50cad-8884-4e7c-87e9-60b80d4ae801"
"VALID","sim_sp","AP.16MM03","J2307HCM","SP.J2307HCM","SP.J2307HCM","64fc3de1-2223-4549-8a66-140df6ed120f","2b44e893-e57e-405b-8193-68b5150cb2a9"
"VALID","sim_sp","AP.16MM03-D","J2306HC","SP.J2306HC","SP.J2306HC","cee9d922-ce21-4712-835c-28618f32b414","88f213e7-28ae-4292-9ffa-d95d1a2ee6d4"
"VALID","sim_sp","AP.16MM03-D","J2306HCAPM","SP.J2306HCAPM","SP.J2306HCAPM","cee9d922-ce21-4712-835c-28618f32b414","a0f62b83-2d99-42bc-a466-c4bcc4912f3a"
"VALID","sim_sp","AP.16MM03-D","J2306HCM","SP.J2306HCM","SP.J2306HCM","cee9d922-ce21-4712-835c-28618f32b414","173dba95-9c3b-4c06-9c2a-ae0520de7243"
"VALID","sim_sp","AP.16MM03-D","J2307HC","SP.J2307HC","SP.J2307HC","cee9d922-ce21-4712-835c-28618f32b414","32bef79c-a362-4a88-9dfe-630a631d59b5"
"VALID","sim_sp","AP.16MM03-D","J2307HCAPM","SP.J2307HCAPM","SP.J2307HCAPM","cee9d922-ce21-4712-835c-28618f32b414","f2d50cad-8884-4e7c-87e9-60b80d4ae801"
"VALID","sim_sp","AP.16MM03-D","J2307HCM","SP.J2307HCM","SP.J2307HCM","cee9d922-ce21-4712-835c-28618f32b414","2b44e893-e57e-405b-8193-68b5150cb2a9"
"AMBIGUOUS_TARGET","sim_sp","AP.16MM11","R23-1/2APM","SP.R23-1/2APM","","",""
"VALID","sim_sp","AP.16MM11","R23-1/4APM","SP.R23-1/4APM","SP.R23-1/4APM","24808451-0d6a-4578-80bf-a9f739009740","e9f21142-35e8-4198-81fb-837516c9037c"
"VALID","sim_sp","AP.16MM11","R23-3/8APM","SP.R23-3/8APM","SP.R23-3/8APM","24808451-0d6a-4578-80bf-a9f739009740","0879ab45-ad8f-4eb5-b6b3-9d1f616407d3"
"VALID","sim_sp","AP.16MM11","R23-5/16APM","SP.R23-5/16APM","SP.R23-5/16APM","24808451-0d6a-4578-80bf-a9f739009740","ddb33e0c-891b-462f-8546-70655a3d8c19"
"VALID","sim_sp","AP.16MM11","R2304APM","SP.R2304APM","SP.R2304APM","24808451-0d6a-4578-80bf-a9f739009740","b02e3bc0-0288-4877-bde3-1475fb4bfa96"
"VALID","sim_sp","AP.16MM11","R2304H","SP.R2304H","SP.R2304H","24808451-0d6a-4578-80bf-a9f739009740","6a6182fa-95d8-46fa-a7e4-e3fadd6b1115"
"VALID","sim_sp","AP.16MM13","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","14f6d6b4-74d6-43cd-aa87-9322f96ec9bd","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.16MM13","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","14f6d6b4-74d6-43cd-aa87-9322f96ec9bd","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.16MM13-D","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","03decff1-691c-47ec-aa1a-1f9ae237bb8d","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.16MM13-D","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","03decff1-691c-47ec-aa1a-1f9ae237bb8d","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.16MM15","S2308APM","SP.S2308APM","SP.S2308APM","61e48093-4d2c-4bd6-aa1b-28cbb587f905","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.16MM15","S2308BH","SP.S2308BH","SP.S2308BH","61e48093-4d2c-4bd6-aa1b-28cbb587f905","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.16MM15","S2308BHM","SP.S2308BHM","SP.S2308BHM","61e48093-4d2c-4bd6-aa1b-28cbb587f905","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.16MM15","S2308H","SP.S2308H","SP.S2308H","61e48093-4d2c-4bd6-aa1b-28cbb587f905","5578f370-eff8-43fb-8674-837bb933da73"
"VALID","sim_sp","AP.16MM15","S2308HM","SP.S2308HM","SP.S2308HM","61e48093-4d2c-4bd6-aa1b-28cbb587f905","c5bf51dc-1706-4c0f-9013-3aa6285bd769"
"VALID","sim_sp","AP.16MM15","S2309APM","SP.S2309APM","SP.S2309APM","61e48093-4d2c-4bd6-aa1b-28cbb587f905","4fd33e59-22ed-4695-b5af-da33573de297"
"VALID","sim_sp","AP.16MM15-D","S2308APM","SP.S2308APM","SP.S2308APM","b2878f9b-f5e6-4657-babd-fc1e6c2a254a","50b9b76e-ff2f-420c-8407-60d14e299357"
"VALID","sim_sp","AP.16MM15-D","S2308BH","SP.S2308BH","SP.S2308BH","b2878f9b-f5e6-4657-babd-fc1e6c2a254a","379bd633-6e07-4440-9c92-974a84a79902"
"VALID","sim_sp","AP.16MM15-D","S2308BHM","SP.S2308BHM","SP.S2308BHM","b2878f9b-f5e6-4657-babd-fc1e6c2a254a","673ecd9d-db65-4ccc-8245-cac4ba59fcd3"
"VALID","sim_sp","AP.16MM15-D","S2308H","SP.S2308H","SP.S2308H","b2878f9b-f5e6-4657-babd-fc1e6c2a254a","5578f370-eff8-43fb-8674-837bb933da73"
